brand,name,style,hop,yeast,malts,ibu,alcohol,blg,user_id,dt_current_timestamp
Heineken,Lager,Wheat Beer,Saaz,WLP001 - California Ale,Chocolate,55 IBU,7.0%,13.8°Blg,ffa902a9-995a-43f4-accf-79a6522a1c8c,2026-03-05 09:25:32
Brewdog,Lager,Belgian Dubbel,Mosaic,1388 - Belgian Strong Ale,Munich,62 IBU,8.0%,12.3°Blg,365f07ae-f018-402e-af53-bdc9fd9e4517,2026-03-05 09:25:32
Heineken,Porter,Strong Ale,Millennium,1388 - Belgian Strong Ale,Chocolate,22 IBU,6.4%,11.2°Blg,28f2247d-01ac-4a69-ab0e-dc5029223656,2026-03-05 09:25:32
Heineken,Porter,Sour Ale,Cascade,S04 - English Ale,Victory,51 IBU,6.9%,17.0°Blg,7d955094-ce63-4272-bfa6-874cfdb37ba7,2026-03-05 09:25:32
Heineken,Pilsner,Strong Ale,Cascade,W34/70 - Lager,Munich,27 IBU,4.5%,18.7°Blg,9e33a657-6ddd-45ba-87f6-abae766108e6,2026-03-05 09:25:32
Heineken,Lager,Sour Ale,Galaxy,1388 - Belgian Strong Ale,Chocolate,20 IBU,8.8%,13.3°Blg,185cda40-43a8-4693-ac53-b698e64bdbbc,2026-03-05 09:25:32
Carlsberg,Porter,Belgian Dubbel,Saaz,W34/70 - Lager,Chocolate,63 IBU,8.1%,19.4°Blg,2742b014-f2ee-41ee-8d19-15b87f909d59,2026-03-05 09:25:32
Budweiser,Pilsner,Wheat Beer,Millennium,1056 - American Ale,Munich,64 IBU,4.2%,16.5°Blg,fe6b5327-b02b-4d69-820d-0a210a39f9eb,2026-03-05 09:25:32
Heineken,Pilsner,Session IPA,Mosaic,S04 - English Ale,Victory,29 IBU,6.2%,14.7°Blg,4d5969c9-8eb8-40af-be6b-c13f90084246,2026-03-05 09:25:32
Brewdog,Imperial Stout,Wheat Beer,Galaxy,WLP001 - California Ale,Munich,46 IBU,8.4%,14.1°Blg,4c20b001-56b5-468a-8ebc-0434ae15faad,2026-03-05 09:25:32
Brewdog,Pilsner,Belgian Dubbel,Galaxy,S04 - English Ale,Pilsner,20 IBU,9.0%,14.1°Blg,8c7cb04a-6a30-493e-8af2-97807aef1b6c,2026-03-05 09:25:32
Carlsberg,Lager,Sour Ale,Mosaic,W34/70 - Lager,Victory,32 IBU,4.5%,14.7°Blg,85d95bc6-b270-4674-8978-5814a6e9eb35,2026-03-05 09:25:32
Guinness,Imperial Stout,Belgian Dubbel,Cascade,1388 - Belgian Strong Ale,Munich,29 IBU,9.0%,19.9°Blg,d64ae014-969b-4bc7-9e04-d848c050f25e,2026-03-05 09:25:32
Budweiser,Porter,Strong Ale,Galaxy,1056 - American Ale,Victory,54 IBU,9.6%,19.3°Blg,89d10532-7bb6-4176-a7b2-38022d992e2e,2026-03-05 09:25:32
Carlsberg,Lager,Belgian Dubbel,Saaz,WLP001 - California Ale,Chocolate,38 IBU,4.7%,19.1°Blg,0c8bd993-c734-48e5-9ec0-8a5489fb02ab,2026-03-05 09:25:32
Brewdog,Imperial Stout,Strong Ale,Saaz,1388 - Belgian Strong Ale,Munich,30 IBU,6.9%,16.1°Blg,c8d119c9-a0dd-44dc-9d45-fa9ef597c0ea,2026-03-05 09:25:32
Budweiser,Pilsner,Sour Ale,Millennium,1056 - American Ale,Chocolate,70 IBU,8.5%,17.3°Blg,7a043dea-a380-48c1-9735-4545aa5b84fc,2026-03-05 09:25:32
Brewdog,Pilsner,Sour Ale,Saaz,W34/70 - Lager,Caramel,31 IBU,7.2%,19.1°Blg,0022867f-c752-4791-8359-678b9ef00304,2026-03-05 09:25:32
Brewdog,Porter,Belgian Dubbel,Millennium,S04 - English Ale,Pilsner,25 IBU,5.1%,18.5°Blg,ff86106a-9639-468d-947c-1b65dbec0623,2026-03-05 09:25:32
Brewdog,Pale Ale,Belgian Dubbel,Saaz,W34/70 - Lager,Victory,61 IBU,6.9%,10.4°Blg,7b2762a6-6868-4db4-a690-2b2e29fa6157,2026-03-05 09:25:32
Heineken,Pale Ale,Belgian Dubbel,Mosaic,WLP001 - California Ale,Munich,60 IBU,7.5%,17.2°Blg,236bed03-cac4-4223-abc6-f35f1b02a20b,2026-03-05 09:25:32
Heineken,Imperial Stout,Strong Ale,Galaxy,1388 - Belgian Strong Ale,Victory,64 IBU,7.7%,16.9°Blg,cd393b62-9477-4080-8041-2699b32d7709,2026-03-05 09:25:32
Heineken,Pale Ale,Session IPA,Galaxy,W34/70 - Lager,Chocolate,21 IBU,4.5%,14.2°Blg,615086cd-200c-42d0-a0a4-e420da3c3883,2026-03-05 09:25:32
Carlsberg,Pilsner,Strong Ale,Saaz,1056 - American Ale,Chocolate,45 IBU,9.3%,17.1°Blg,5c659053-947b-458a-9c69-eea768be0bfa,2026-03-05 09:25:32
Heineken,Imperial Stout,Session IPA,Mosaic,1388 - Belgian Strong Ale,Pilsner,26 IBU,5.4%,19.2°Blg,334e5dde-e389-4e14-a292-479a1cc4573b,2026-03-05 09:25:32
Carlsberg,Pilsner,Belgian Dubbel,Saaz,S04 - English Ale,Munich,70 IBU,4.9%,10.7°Blg,96af9b1a-f947-4ace-8519-0475045d1157,2026-03-05 09:25:32
Budweiser,Porter,Session IPA,Millennium,W34/70 - Lager,Victory,40 IBU,8.0%,10.3°Blg,09b61c7e-628b-4ad4-a467-548b1ace937a,2026-03-05 09:25:32
Heineken,Lager,Session IPA,Millennium,WLP001 - California Ale,Pilsner,37 IBU,4.4%,18.8°Blg,424691e1-e15f-45a5-a78e-f52ac2b739c4,2026-03-05 09:25:32
Budweiser,Imperial Stout,Session IPA,Saaz,S04 - English Ale,Caramel,56 IBU,4.2%,16.3°Blg,591741a5-51f6-4109-a57e-ab3b651d130b,2026-03-05 09:25:32
Carlsberg,Pale Ale,Sour Ale,Millennium,S04 - English Ale,Munich,50 IBU,5.0%,16.1°Blg,16a5777c-f9e3-4fc2-b09a-d016e12eab81,2026-03-05 09:25:32
Carlsberg,Imperial Stout,Sour Ale,Millennium,WLP001 - California Ale,Munich,60 IBU,5.7%,19.6°Blg,c2c1eca4-74c8-41c7-a975-bf61f8976853,2026-03-05 09:25:32
Carlsberg,Porter,Wheat Beer,Mosaic,S04 - English Ale,Caramel,70 IBU,5.3%,17.0°Blg,982bc65e-fe2d-4217-8221-2c63e88b20d5,2026-03-05 09:25:32
Guinness,Porter,Sour Ale,Mosaic,1388 - Belgian Strong Ale,Chocolate,47 IBU,4.4%,16.6°Blg,f0b0446c-a519-4df2-a059-7b59b3acbeb6,2026-03-05 09:25:32
Budweiser,Porter,Session IPA,Millennium,WLP001 - California Ale,Pilsner,69 IBU,9.1%,16.6°Blg,f77d2c02-3457-48f9-9cee-f9b616ef3a68,2026-03-05 09:25:32
Guinness,Lager,Sour Ale,Millennium,WLP001 - California Ale,Chocolate,52 IBU,7.7%,15.8°Blg,c0f74a06-a5b1-4a3f-9968-81757f43075b,2026-03-05 09:25:32
Brewdog,Imperial Stout,Sour Ale,Millennium,1056 - American Ale,Caramel,26 IBU,5.0%,14.0°Blg,603cafd0-b5b7-4712-aa26-a77505324780,2026-03-05 09:25:32
Guinness,Lager,Sour Ale,Millennium,S04 - English Ale,Chocolate,69 IBU,5.1%,14.4°Blg,72196d33-e164-49cc-9d97-b4904d188524,2026-03-05 09:25:32
Carlsberg,Imperial Stout,Session IPA,Millennium,1056 - American Ale,Munich,31 IBU,6.2%,15.4°Blg,a6cb6f59-f0de-4555-8669-644f7ae165b1,2026-03-05 09:25:32
Heineken,Lager,Strong Ale,Cascade,1056 - American Ale,Caramel,37 IBU,9.1%,19.5°Blg,0883f940-35e7-407e-98db-a49372c49ff1,2026-03-05 09:25:32
Carlsberg,Pale Ale,Belgian Dubbel,Cascade,1056 - American Ale,Caramel,60 IBU,8.9%,10.2°Blg,94813001-6b63-44c1-99dd-5b8f011d1240,2026-03-05 09:25:32
Guinness,Pilsner,Strong Ale,Millennium,1056 - American Ale,Chocolate,57 IBU,7.6%,19.9°Blg,5101619b-e6ab-47b4-90eb-b38ca60dd575,2026-03-05 09:25:32
Budweiser,Pale Ale,Sour Ale,Millennium,S04 - English Ale,Chocolate,33 IBU,5.9%,19.2°Blg,73582234-6fcb-486a-a4df-db8fac889cee,2026-03-05 09:25:32
Guinness,Porter,Belgian Dubbel,Saaz,WLP001 - California Ale,Pilsner,47 IBU,6.8%,13.0°Blg,8f8912f2-b417-4b93-b3a2-1894e59fbe47,2026-03-05 09:25:32
Brewdog,Porter,Belgian Dubbel,Mosaic,WLP001 - California Ale,Caramel,66 IBU,5.4%,15.2°Blg,8e4c6b9b-ed82-410b-9308-d8b6ea1b802f,2026-03-05 09:25:32
Heineken,Porter,Session IPA,Saaz,1056 - American Ale,Caramel,44 IBU,6.1%,12.6°Blg,b1031b22-6cfe-42fe-aaf0-c3affe27f1b5,2026-03-05 09:25:32
Heineken,Imperial Stout,Strong Ale,Galaxy,WLP001 - California Ale,Victory,26 IBU,6.5%,12.3°Blg,5276ba07-d758-4fe3-9f62-61c2f62ba477,2026-03-05 09:25:32
Budweiser,Porter,Sour Ale,Cascade,1388 - Belgian Strong Ale,Victory,45 IBU,4.4%,15.6°Blg,eeecd42d-55ed-4198-8282-f70617cc0fee,2026-03-05 09:25:32
Budweiser,Porter,Wheat Beer,Galaxy,W34/70 - Lager,Munich,29 IBU,7.7%,12.0°Blg,f358aacf-b7c5-4cb3-b966-772d3a90bc63,2026-03-05 09:25:32
Brewdog,Lager,Strong Ale,Mosaic,W34/70 - Lager,Munich,49 IBU,6.9%,15.0°Blg,b9138c81-4bc5-48b2-9a1c-9d35d9e2425e,2026-03-05 09:25:32
Brewdog,Pale Ale,Sour Ale,Saaz,WLP001 - California Ale,Munich,53 IBU,7.3%,11.7°Blg,f79a25e2-12b1-403d-afac-2404d00e1f15,2026-03-05 09:25:32
Heineken,Lager,Session IPA,Galaxy,W34/70 - Lager,Chocolate,69 IBU,7.1%,14.7°Blg,7ab23ec7-19d7-40f0-aba2-9c7decd826fc,2026-03-05 09:25:32
Heineken,Pilsner,Strong Ale,Millennium,1056 - American Ale,Munich,70 IBU,4.3%,11.3°Blg,467cbd71-27ee-4ddc-9390-09bfd27fef6e,2026-03-05 09:25:32
Brewdog,Porter,Belgian Dubbel,Saaz,WLP001 - California Ale,Victory,39 IBU,7.7%,14.4°Blg,c0138e84-b13a-4b02-be0f-2501f40eb59e,2026-03-05 09:25:32
Guinness,Pale Ale,Belgian Dubbel,Mosaic,S04 - English Ale,Munich,39 IBU,4.8%,19.8°Blg,7c9545df-9559-4f41-9681-d3c2be147ec0,2026-03-05 09:25:32
Budweiser,Pilsner,Wheat Beer,Mosaic,S04 - English Ale,Chocolate,28 IBU,9.4%,10.9°Blg,c03ea8b4-c2fb-45ab-8ab5-7d2afd62ea81,2026-03-05 09:25:32
Guinness,Lager,Wheat Beer,Millennium,W34/70 - Lager,Pilsner,23 IBU,5.9%,14.4°Blg,185b59c4-2c08-4715-973c-1a723acacc32,2026-03-05 09:25:32
Budweiser,Pilsner,Session IPA,Cascade,1056 - American Ale,Pilsner,41 IBU,5.6%,15.9°Blg,7657fae8-863d-4cf2-90e5-f2b4b4ba4369,2026-03-05 09:25:32
Guinness,Imperial Stout,Strong Ale,Galaxy,W34/70 - Lager,Caramel,65 IBU,4.8%,18.8°Blg,a32d3646-f184-48e6-90ad-980c72295cb2,2026-03-05 09:25:32
Brewdog,Pale Ale,Wheat Beer,Saaz,W34/70 - Lager,Munich,41 IBU,7.4%,12.6°Blg,9d347c5f-d958-4b39-a3f8-6fac08d27820,2026-03-05 09:25:32
Budweiser,Porter,Wheat Beer,Galaxy,1056 - American Ale,Caramel,35 IBU,8.3%,12.6°Blg,76c1e6f1-639a-4782-860d-4dd91dba2700,2026-03-05 09:25:32
Carlsberg,Lager,Belgian Dubbel,Galaxy,WLP001 - California Ale,Chocolate,27 IBU,7.1%,10.0°Blg,a21f413c-1f4e-4902-ba33-be3d77d8a79f,2026-03-05 09:25:32
Heineken,Lager,Sour Ale,Cascade,1388 - Belgian Strong Ale,Chocolate,29 IBU,5.3%,11.1°Blg,3350fbc3-6e7f-4199-b1cc-6a0044275dd9,2026-03-05 09:25:32
Heineken,Porter,Wheat Beer,Saaz,WLP001 - California Ale,Caramel,38 IBU,5.9%,17.2°Blg,d9f8d6e1-ba61-4c36-9578-bdec6f2a47af,2026-03-05 09:25:32
Carlsberg,Pilsner,Strong Ale,Saaz,1388 - Belgian Strong Ale,Victory,42 IBU,6.8%,13.2°Blg,47b6d825-e152-4e7e-a556-cf27c6cfc5c4,2026-03-05 09:25:32
Carlsberg,Lager,Belgian Dubbel,Mosaic,1388 - Belgian Strong Ale,Caramel,30 IBU,6.4%,14.4°Blg,735f3847-3850-4881-85c9-3d59b8520966,2026-03-05 09:25:32
Heineken,Lager,Sour Ale,Cascade,1056 - American Ale,Chocolate,28 IBU,7.9%,15.1°Blg,31b7988a-93cd-468c-a021-311f3a5f9380,2026-03-05 09:25:32
Brewdog,Imperial Stout,Sour Ale,Mosaic,S04 - English Ale,Victory,42 IBU,6.3%,11.2°Blg,eab4abf0-32d3-4579-829e-a57229d970fe,2026-03-05 09:25:32
Budweiser,Imperial Stout,Wheat Beer,Cascade,S04 - English Ale,Munich,37 IBU,7.1%,19.1°Blg,021a3e62-1ce8-49a9-9970-c658498c2f1e,2026-03-05 09:25:32
Brewdog,Pilsner,Sour Ale,Galaxy,1056 - American Ale,Victory,34 IBU,9.9%,17.0°Blg,6dca982d-abce-4b67-8cf3-ec5fec573c88,2026-03-05 09:25:32
Budweiser,Porter,Strong Ale,Saaz,WLP001 - California Ale,Chocolate,63 IBU,6.4%,17.9°Blg,b116ccdd-4bfc-46b8-8f55-7c1451a1a564,2026-03-05 09:25:32
Guinness,Pilsner,Strong Ale,Galaxy,WLP001 - California Ale,Caramel,36 IBU,7.2%,18.2°Blg,756b0056-5d82-446e-80af-86056847b87d,2026-03-05 09:25:32
Heineken,Pilsner,Sour Ale,Saaz,WLP001 - California Ale,Munich,43 IBU,7.9%,11.6°Blg,1b35fdb3-eeae-45e3-8893-4df9f91a2d63,2026-03-05 09:25:32
Heineken,Imperial Stout,Sour Ale,Millennium,1056 - American Ale,Munich,58 IBU,4.8%,13.2°Blg,8310dd75-1d29-4a71-a3f0-d0e0dbf617f4,2026-03-05 09:25:32
Guinness,Lager,Session IPA,Saaz,1056 - American Ale,Pilsner,32 IBU,6.9%,12.1°Blg,cae4866e-88d3-4d01-943c-41ff573af40f,2026-03-05 09:25:32
Carlsberg,Lager,Sour Ale,Cascade,1388 - Belgian Strong Ale,Pilsner,69 IBU,6.5%,16.3°Blg,c51b3591-dbd6-4782-a152-506ab43d0c99,2026-03-05 09:25:32
Guinness,Imperial Stout,Sour Ale,Galaxy,W34/70 - Lager,Pilsner,20 IBU,7.5%,15.9°Blg,46383e2e-cee9-4339-b9d5-b7f4f1ff2cc2,2026-03-05 09:25:32
Brewdog,Imperial Stout,Session IPA,Mosaic,1388 - Belgian Strong Ale,Pilsner,30 IBU,9.5%,18.0°Blg,afbabd05-70c8-4dd9-8d55-5c21b7a3a3ed,2026-03-05 09:25:32
Brewdog,Imperial Stout,Sour Ale,Saaz,1388 - Belgian Strong Ale,Pilsner,67 IBU,10.0%,16.7°Blg,965d25aa-c23f-49fa-9305-b0c706402200,2026-03-05 09:25:32
Heineken,Imperial Stout,Session IPA,Cascade,1056 - American Ale,Munich,27 IBU,5.2%,10.6°Blg,7a1ce5c0-c201-4b4d-a7ce-34272918f855,2026-03-05 09:25:32
Guinness,Lager,Sour Ale,Millennium,1388 - Belgian Strong Ale,Chocolate,48 IBU,8.9%,18.9°Blg,9957d1c9-391a-4a40-943e-e24787b5042e,2026-03-05 09:25:32
Heineken,Pilsner,Wheat Beer,Cascade,1056 - American Ale,Victory,60 IBU,9.8%,15.7°Blg,2e89a805-d8f3-4cce-b0c7-dd68d6dece47,2026-03-05 09:25:32
Brewdog,Lager,Wheat Beer,Millennium,S04 - English Ale,Victory,59 IBU,5.8%,10.9°Blg,4c66622c-267e-4b25-b6db-36982e4a6543,2026-03-05 09:25:32
Heineken,Pilsner,Sour Ale,Saaz,1388 - Belgian Strong Ale,Pilsner,45 IBU,5.7%,12.6°Blg,9288c948-f848-4717-aa10-ea33782f0960,2026-03-05 09:25:32
Budweiser,Pilsner,Strong Ale,Millennium,1388 - Belgian Strong Ale,Caramel,33 IBU,9.8%,13.9°Blg,d2e85c26-1656-426d-904e-3beb67e5a850,2026-03-05 09:25:32
Carlsberg,Lager,Sour Ale,Saaz,W34/70 - Lager,Caramel,43 IBU,8.5%,13.8°Blg,bcf0cf60-a8a6-4ecc-ad90-5414de8b2787,2026-03-05 09:25:32
Guinness,Porter,Wheat Beer,Cascade,S04 - English Ale,Munich,44 IBU,6.3%,18.1°Blg,3a7d6ab8-f8f6-4aab-82d0-62eb398a4ebe,2026-03-05 09:25:32
Heineken,Pilsner,Wheat Beer,Mosaic,WLP001 - California Ale,Victory,40 IBU,6.6%,14.7°Blg,0e3bc670-6e06-49b8-8557-ec36d1e46e4a,2026-03-05 09:25:32
Carlsberg,Pale Ale,Wheat Beer,Millennium,WLP001 - California Ale,Caramel,51 IBU,8.2%,17.5°Blg,18599ca8-34dc-4182-a621-19d99c198977,2026-03-05 09:25:32
Guinness,Lager,Belgian Dubbel,Galaxy,S04 - English Ale,Victory,45 IBU,6.8%,19.1°Blg,0ab4d3a4-f34c-4d5a-9392-87c91832b15c,2026-03-05 09:25:32
Heineken,Pilsner,Sour Ale,Saaz,1388 - Belgian Strong Ale,Victory,42 IBU,9.0%,16.9°Blg,29833eae-9294-4916-9e43-eb8cbe2cf23a,2026-03-05 09:25:32
Budweiser,Porter,Session IPA,Cascade,1388 - Belgian Strong Ale,Pilsner,30 IBU,4.4%,12.1°Blg,e2854b9a-c3b6-4226-ad78-30684a03a148,2026-03-05 09:25:32
Carlsberg,Lager,Strong Ale,Saaz,WLP001 - California Ale,Victory,65 IBU,6.0%,17.4°Blg,2367ab64-51a1-45cb-8d5a-52e608eb2546,2026-03-05 09:25:32
Guinness,Porter,Strong Ale,Cascade,WLP001 - California Ale,Victory,65 IBU,4.7%,16.3°Blg,73c78352-7aa4-40c2-a679-260f8ada32dd,2026-03-05 09:25:32
Budweiser,Porter,Wheat Beer,Mosaic,1388 - Belgian Strong Ale,Chocolate,37 IBU,4.2%,17.5°Blg,7f83ce3b-9037-4dec-9e8e-4da48d2ca752,2026-03-05 09:25:32
Heineken,Lager,Session IPA,Millennium,WLP001 - California Ale,Chocolate,41 IBU,9.6%,17.2°Blg,8afee55f-8b9c-46f4-a086-854b8a6db957,2026-03-05 09:25:32
Brewdog,Porter,Session IPA,Mosaic,WLP001 - California Ale,Caramel,56 IBU,6.8%,14.9°Blg,53053423-3c08-43bc-a76e-609299b7e8f3,2026-03-05 09:25:32
Brewdog,Pale Ale,Sour Ale,Mosaic,W34/70 - Lager,Munich,59 IBU,8.1%,14.8°Blg,58e235b3-9b1c-42e2-8960-d288992735ed,2026-03-05 09:25:32
Budweiser,Imperial Stout,Session IPA,Mosaic,1388 - Belgian Strong Ale,Victory,31 IBU,6.1%,16.7°Blg,1cc4a1aa-4db5-4f7c-9a96-5dbac6b7b55f,2026-03-05 09:25:32
Carlsberg,Imperial Stout,Session IPA,Cascade,S04 - English Ale,Chocolate,60 IBU,8.7%,18.0°Blg,e14cdaf2-7ee4-4493-b76a-75f876adea94,2026-03-05 09:25:32
Guinness,Pale Ale,Wheat Beer,Galaxy,WLP001 - California Ale,Munich,33 IBU,8.5%,17.7°Blg,9832cdef-c4cc-4e40-a646-d7ec39666c8e,2026-03-05 09:25:32
Carlsberg,Pale Ale,Sour Ale,Cascade,W34/70 - Lager,Caramel,39 IBU,7.5%,16.4°Blg,5daefffb-9574-49bf-a75d-faaee256819c,2026-03-05 09:25:32
Brewdog,Lager,Wheat Beer,Millennium,1388 - Belgian Strong Ale,Pilsner,43 IBU,5.2%,15.6°Blg,17bcc2c9-61ec-4643-b666-ebe62d51429e,2026-03-05 09:25:32
Carlsberg,Imperial Stout,Wheat Beer,Saaz,1056 - American Ale,Pilsner,53 IBU,5.6%,13.3°Blg,57f04a73-2a27-4d78-8e91-30a95e91d8cd,2026-03-05 09:25:32
Brewdog,Imperial Stout,Strong Ale,Millennium,WLP001 - California Ale,Munich,57 IBU,9.2%,10.3°Blg,f5f1071d-cdee-40a9-830e-51d60c586016,2026-03-05 09:25:32
Carlsberg,Pilsner,Wheat Beer,Saaz,1056 - American Ale,Caramel,56 IBU,7.6%,11.5°Blg,6da41b94-cf73-4c1f-8c2c-16d26e1206b8,2026-03-05 09:25:32
Heineken,Pale Ale,Wheat Beer,Saaz,1388 - Belgian Strong Ale,Chocolate,57 IBU,9.7%,16.2°Blg,6709fdfe-9a66-4979-970f-49b574a2ebfd,2026-03-05 09:25:32
Budweiser,Lager,Session IPA,Millennium,WLP001 - California Ale,Caramel,35 IBU,7.4%,16.6°Blg,abb5462b-77e0-4f39-9b46-b6729219de61,2026-03-05 09:25:32
Budweiser,Pale Ale,Wheat Beer,Cascade,S04 - English Ale,Munich,46 IBU,5.8%,18.4°Blg,0e5a3d15-45a7-4c37-98dc-05f6db034802,2026-03-05 09:25:32
Guinness,Pilsner,Sour Ale,Saaz,W34/70 - Lager,Pilsner,43 IBU,4.1%,15.8°Blg,124bcd63-18b1-449d-9443-3cf2c9544499,2026-03-05 09:25:32
Budweiser,Imperial Stout,Wheat Beer,Saaz,S04 - English Ale,Pilsner,24 IBU,9.7%,15.9°Blg,d5dd8cbb-cb3c-4eff-91eb-70daa56fea7c,2026-03-05 09:25:32
Budweiser,Imperial Stout,Sour Ale,Saaz,WLP001 - California Ale,Chocolate,70 IBU,7.5%,18.7°Blg,146abf12-2f6c-4ed7-a441-1d4801c80fec,2026-03-05 09:25:32
Budweiser,Imperial Stout,Sour Ale,Millennium,WLP001 - California Ale,Pilsner,44 IBU,8.7%,17.6°Blg,87351be4-6ee8-4414-bfe5-592387acb5de,2026-03-05 09:25:32
Budweiser,Imperial Stout,Belgian Dubbel,Cascade,S04 - English Ale,Pilsner,60 IBU,7.1%,18.4°Blg,1a233012-ad4a-483e-ac61-c8fd303a0afe,2026-03-05 09:25:32
Budweiser,Pilsner,Belgian Dubbel,Saaz,WLP001 - California Ale,Pilsner,70 IBU,7.5%,13.3°Blg,266c87fe-0313-4116-80b0-51cf0864bdf8,2026-03-05 09:25:32
Carlsberg,Pale Ale,Session IPA,Cascade,WLP001 - California Ale,Munich,63 IBU,7.2%,17.4°Blg,00b906d1-479c-42a7-99d8-b07d210a0bb2,2026-03-05 09:25:32
Carlsberg,Porter,Strong Ale,Mosaic,WLP001 - California Ale,Chocolate,68 IBU,9.3%,16.4°Blg,3b0c2999-534c-427e-907e-4f9f0514b9e9,2026-03-05 09:25:32
Carlsberg,Pale Ale,Belgian Dubbel,Galaxy,1056 - American Ale,Chocolate,50 IBU,6.9%,18.5°Blg,bdc416cc-1c78-4ffb-a823-d741190725bb,2026-03-05 09:25:32
Heineken,Pilsner,Session IPA,Galaxy,1388 - Belgian Strong Ale,Caramel,49 IBU,8.0%,13.6°Blg,6238f2aa-1144-4d73-8c85-41c7f45c7ecd,2026-03-05 09:25:32
Budweiser,Porter,Session IPA,Mosaic,1388 - Belgian Strong Ale,Chocolate,33 IBU,4.7%,15.0°Blg,6d4189b3-429f-4005-a060-909ba6e3eb3c,2026-03-05 09:25:32
Guinness,Porter,Belgian Dubbel,Mosaic,1056 - American Ale,Chocolate,28 IBU,8.8%,11.4°Blg,84c62549-014d-4f02-b6da-192c97c8de6a,2026-03-05 09:25:32
Brewdog,Imperial Stout,Wheat Beer,Saaz,WLP001 - California Ale,Pilsner,50 IBU,5.8%,17.0°Blg,c49ce477-9113-4747-b423-b706c26ebeb9,2026-03-05 09:25:32
Heineken,Pale Ale,Belgian Dubbel,Millennium,W34/70 - Lager,Caramel,23 IBU,6.5%,10.3°Blg,f1569992-19d8-4c3f-b7e8-ccdce74cdf62,2026-03-05 09:25:32
Guinness,Pale Ale,Belgian Dubbel,Cascade,1388 - Belgian Strong Ale,Pilsner,41 IBU,8.0%,12.6°Blg,c0362667-2a87-47b4-b409-2e83face0401,2026-03-05 09:25:32
Guinness,Lager,Wheat Beer,Saaz,1388 - Belgian Strong Ale,Chocolate,68 IBU,8.5%,15.3°Blg,7a24646c-f22d-464a-8601-79e5b004292a,2026-03-05 09:25:32
Heineken,Pale Ale,Belgian Dubbel,Millennium,W34/70 - Lager,Munich,33 IBU,7.9%,14.0°Blg,149e607d-dc80-4391-a7a5-c3064a97e46b,2026-03-05 09:25:32
Guinness,Pale Ale,Belgian Dubbel,Mosaic,1388 - Belgian Strong Ale,Munich,30 IBU,6.1%,15.8°Blg,a764f7ee-08e9-4ce9-8104-f5f053828a87,2026-03-05 09:25:32
Budweiser,Imperial Stout,Sour Ale,Saaz,1388 - Belgian Strong Ale,Pilsner,30 IBU,9.4%,13.6°Blg,98ffd4ee-1c72-4c0f-8055-d576f4491850,2026-03-05 09:25:32
Guinness,Lager,Sour Ale,Mosaic,S04 - English Ale,Munich,35 IBU,7.9%,14.4°Blg,b793780b-fd5b-4e68-8698-cfbd5794d853,2026-03-05 09:25:32
Carlsberg,Porter,Belgian Dubbel,Saaz,WLP001 - California Ale,Chocolate,60 IBU,7.9%,10.2°Blg,2fc92bbd-5edf-421b-8bfc-2964d7e62fe2,2026-03-05 09:25:32
Guinness,Imperial Stout,Strong Ale,Saaz,W34/70 - Lager,Caramel,51 IBU,7.9%,17.2°Blg,3afdd2ac-b9f2-4bd1-b3f1-2ab9f90ab749,2026-03-05 09:25:32
Brewdog,Pilsner,Strong Ale,Millennium,S04 - English Ale,Pilsner,22 IBU,7.3%,12.4°Blg,a4bbfcd9-49a1-4a2b-98fe-cf89a0bc4d69,2026-03-05 09:25:32
Carlsberg,Porter,Sour Ale,Mosaic,1056 - American Ale,Munich,58 IBU,4.3%,19.1°Blg,d2bc4e5b-1bb1-4aeb-ab52-2cccc7f47ed7,2026-03-05 09:25:32
Carlsberg,Imperial Stout,Strong Ale,Cascade,W34/70 - Lager,Pilsner,44 IBU,6.3%,17.3°Blg,3bc9a5b0-40dd-4986-8d29-1e6889563457,2026-03-05 09:25:32
Budweiser,Porter,Belgian Dubbel,Mosaic,1388 - Belgian Strong Ale,Caramel,53 IBU,4.5%,18.3°Blg,15ceb58e-214c-41d9-99d3-99b074171aaf,2026-03-05 09:25:32
Carlsberg,Pale Ale,Strong Ale,Galaxy,S04 - English Ale,Caramel,41 IBU,8.9%,10.0°Blg,95dccdb3-639d-4039-901c-7f0a5c81af53,2026-03-05 09:25:32
Guinness,Imperial Stout,Session IPA,Mosaic,S04 - English Ale,Victory,44 IBU,7.9%,15.0°Blg,079b55cb-1831-49f0-8061-548a27632909,2026-03-05 09:25:32
Heineken,Pale Ale,Strong Ale,Mosaic,S04 - English Ale,Munich,24 IBU,7.1%,11.8°Blg,7fd69b2b-0dcd-4243-93fe-b0ffed4b8248,2026-03-05 09:25:32
Heineken,Pale Ale,Sour Ale,Millennium,W34/70 - Lager,Munich,35 IBU,5.8%,13.0°Blg,097e873c-f993-47fb-b132-3f9931288de6,2026-03-05 09:25:32
Carlsberg,Pilsner,Sour Ale,Cascade,WLP001 - California Ale,Victory,58 IBU,8.7%,14.8°Blg,2c5fc0a8-7bc7-4dff-a5bb-0cfa96c92203,2026-03-05 09:25:32
Carlsberg,Imperial Stout,Strong Ale,Saaz,W34/70 - Lager,Pilsner,59 IBU,5.5%,18.5°Blg,64d966ef-5683-4025-b0e0-8ad28e97e708,2026-03-05 09:25:32
